id_gpa;id_name_gpa;num_gpa;id_shop;id_agr_state;inv_num_gpa;full_num_gpa;id_cbn_type;mtrPlaceName;id_mtrPlaceType;id_ks;kod_kor;kod_sor;name_sor
177;17;3;55;1;136026;23;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC02-GP03;КС Приозерная, цех №2, ГПА-3
178;17;4;55;2;136050;24;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC02-GP04;КС Приозерная, цех №2, ГПА-4
179;17;5;55;7;136051;25;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC02-GP05;КС Приозерная, цех №2, ГПА-5
180;17;1;56;9;136052;31;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC03-GP01;КС Приозерная, цех №3, ГПА-1
181;17;2;56;1;136053;32;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC03-GP02;КС Приозерная, цех №3, ГПА-2
182;17;3;56;1;136054;33;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC03-GP03;КС Приозерная, цех №3, ГПА-3
183;17;4;56;12;136072;34;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC03-GP04;КС Приозерная, цех №3, ГПА-4
184;17;5;56;2;136073;35;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC03-GP05;КС Приозерная, цех №3, ГПА-5
185;17;1;57;1;136145;41;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC04-GP01;КС Приозерная, цех №4, ГПА-1
186;17;2;57;1;136146;42;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC04-GP02;КС Приозерная, цех №4, ГПА-2
187;17;3;57;2;136147;43;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC04-GP03;КС Приозерная, цех №4, ГПА-3
188;17;4;57;2;136148;44;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC04-GP04;КС Приозерная, цех №4, ГПА-4
189;17;5;57;2;136150;45;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC04-GP05;КС Приозерная, цех №4, ГПА-5
190;17;1;58;2;136157;51;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC05-GP01;КС Приозерная, цех №5, ГПА-1
191;17;2;58;9;136158;52;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC05-GP02;КС Приозерная, цех №5, ГПА-2
192;17;3;58;2;136159;53;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC05-GP03;КС Приозерная, цех №5, ГПА-3
193;17;4;58;2;136160;54;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC05-GP04;КС Приозерная, цех №5, ГПА-4
194;17;5;58;2;136161;55;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC05-GP05;КС Приозерная, цех №5, ГПА-5
195;17;1;59;2;136192;61;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC06-GP01;КС Приозерная, цех №6, ГПА-1
196;17;2;59;2;136193;62;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC06-GP02;КС Приозерная, цех №6, ГПА-2
197;17;3;59;2;136213;63;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC06-GP03;КС Приозерная, цех №6, ГПА-3
198;17;4;59;2;136214;64;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC06-GP04;КС Приозерная, цех №6, ГПА-4
199;17;5;59;2;136215;65;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC06-GP05;КС Приозерная, цех №6, ГПА-5
200;17;1;60;2;136221;71;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC07-GP01;КС Приозерная, цех №7, ГПА-1
201;17;2;60;1;136222;72;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC07-GP02;КС Приозерная, цех №7, ГПА-2
202;17;3;60;2;136223;73;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC07-GP03;КС Приозерная, цех №7, ГПА-3
203;17;4;60;2;136224;74;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC07-GP04;КС Приозерная, цех №7, ГПА-4
204;17;1;61;2;136271;81;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC08-GP01;КС Приозерная, цех №8, ГПА-1
205;17;2;61;2;136272;82;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC08-GP02;КС Приозерная, цех №8, ГПА-2
206;17;3;61;1;136273;83;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC08-GP03;КС Приозерная, цех №8, ГПА-3
207;17;4;61;1;136274;84;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC08-GP04;КС Приозерная, цех №8, ГПА-4
208;17;1;62;2;136122;91;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC09-GP01;КС Приозерная, цех №9, ГПА-1
209;17;2;62;2;136123;92;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC09-GP02;КС Приозерная, цех №9, ГПА-2
210;17;3;62;2;136124;93;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC09-GP03;КС Приозерная, цех №9, ГПА-3
211;17;4;62;2;136125;94;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC09-GP04;КС Приозерная, цех №9, ГПА-4
212;17;1;63;2;339865;101;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC10-GP01;КС Приозерная, цех №10, ГПА-1
213;17;2;63;2;339867;102;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC10-GP02;КС Приозерная, цех №10, ГПА-2
214;17;3;63;2;339868;103;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC10-GP03;КС Приозерная, цех №10, ГПА-3
215;17;4;63;2;339869;104;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T19-KS1-KC10-GP04;КС Приозерная, цех №10, ГПА-4
216;17;1;15;2;134063;11;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC01-GP01;КС Новоуренгойская, цех №1, ГПА-1
217;17;2;15;2;134064;12;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC01-GP02;КС Новоуренгойская, цех №1, ГПА-2
218;17;3;15;1;134065;13;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC01-GP03;КС Новоуренгойская, цех №1, ГПА-3
219;17;4;15;1;134066;14;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC01-GP04;КС Новоуренгойская, цех №1, ГПА-4
220;17;5;15;1;134067;15;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC01-GP05;КС Новоуренгойская, цех №1, ГПА-5
221;17;1;16;2;133929;21;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC02-GP01;КС Новоуренгойская, цех №2, ГПА-1
222;17;2;16;2;133930;22;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC02-GP02;КС Новоуренгойская, цех №2, ГПА-2
223;17;3;16;2;133931;23;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC02-GP03;КС Новоуренгойская, цех №2, ГПА-3
224;17;4;16;2;133932;24;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC02-GP04;КС Новоуренгойская, цех №2, ГПА-4
225;17;5;16;2;133933;25;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC02-GP05;КС Новоуренгойская, цех №2, ГПА-5
226;20;1;17;1;004906;31;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC03-GP01;КС Новоуренгойская, цех №3, ГПА-1
227;20;2;17;1;004562;32;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC03-GP02;КС Новоуренгойская, цех №3, ГПА-2
228;20;3;17;2;004563;33;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC03-GP03;КС Новоуренгойская, цех №3, ГПА-3
229;20;4;17;8;004564;34;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC03-GP04;КС Новоуренгойская, цех №3, ГПА-4
230;20;5;17;1;004565;35;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC03-GP05;КС Новоуренгойская, цех №3, ГПА-5
231;20;6;17;1;004566;36;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC03-GP06;КС Новоуренгойская, цех №3, ГПА-6
232;20;7;17;2;003983;37;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC03-GP07;КС Новоуренгойская, цех №3, ГПА-7
233;20;8;17;2;003984;38;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC03-GP08;КС Новоуренгойская, цех №3, ГПА-8
234;20;1;18;1;702354;41;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC04-GP01;КС Новоуренгойская, цех №4, ГПА-1
235;20;2;18;14;702355;42;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC04-GP02;КС Новоуренгойская, цех №4, ГПА-2
236;20;3;18;2;702356;43;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC04-GP03;КС Новоуренгойская, цех №4, ГПА-3
237;20;4;18;1;702357;44;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC04-GP04;КС Новоуренгойская, цех №4, ГПА-4
238;20;5;18;1;702358;45;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC04-GP05;КС Новоуренгойская, цех №4, ГПА-5
239;20;6;18;2;702359;46;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC04-GP06;КС Новоуренгойская, цех №4, ГПА-6
240;20;7;18;15;702360;47;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC04-GP07;КС Новоуренгойская, цех №4, ГПА-7
241;20;8;18;1;702361;48;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T12-KS1-KC04-GP08;КС Новоуренгойская, цех №4, ГПА-8
242;13;1;27;2;137923;11;9;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC01-GP01;КС Хасырейская, цех №1, ГПА-1
243;13;2;27;7;137924;12;9;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC01-GP02;КС Хасырейская, цех №1, ГПА-2
244;13;3;27;2;137925;13;9;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC01-GP03;КС Хасырейская, цех №1, ГПА-3
245;17;1;28;2;137936;21;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC02-GP01;КС Хасырейская, цех №2, ГПА-1
246;17;2;28;2;137937;22;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC02-GP02;КС Хасырейская, цех №2, ГПА-2
247;17;3;28;2;137938;23;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC02-GP03;КС Хасырейская, цех №2, ГПА-3
248;17;4;28;2;137939;24;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC02-GP04;КС Хасырейская, цех №2, ГПА-4
249;17;5;28;2;137940;25;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC02-GP05;КС Хасырейская, цех №2, ГПА-5
250;17;6;28;2;137941;26;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC02-GP06;КС Хасырейская, цех №2, ГПА-6
251;17;1;29;2;137968;31;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC03-GP01;КС Хасырейская, цех №3, ГПА-1
252;17;2;29;2;137969;32;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC03-GP02;КС Хасырейская, цех №3, ГПА-2
253;17;3;29;2;137970;33;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC03-GP03;КС Хасырейская, цех №3, ГПА-3
254;17;4;29;2;137971;34;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC03-GP04;КС Хасырейская, цех №3, ГПА-4
255;17;5;29;2;137972;35;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC03-GP05;КС Хасырейская, цех №3, ГПА-5
256;17;6;29;2;137973;36;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS2-KC03-GP06;КС Хасырейская, цех №3, ГПА-6
257;17;1;31;2;134755;16;21;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC01-GP07;ЦДКС, ЦДКС-1, ГПА-6
258;17;2;31;1;134808;17;21;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC01-GP08;ЦДКС, ЦДКС-1, ГПА-7
259;17;3;31;2;134809;18;21;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC01-GP09;ЦДКС, ЦДКС-1, ГПА-8
260;17;4;31;1;134810;19;21;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC01-GP10;ЦДКС, ЦДКС-1, ГПА-9
261;17;5;31;2;134811;20;21;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC01-GP02;ЦДКС, ЦДКС-1, ГПА-10
262;17;6;32;;134750;11;21;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC02-GP01;ЦДКС, ЦДКС-2, ГПА-1
263;17;7;32;;134751;12;21;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC02-GP03;ЦДКС, ЦДКС-2, ГПА-2
264;17;8;32;;134752;13;21;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC02-GP04;ЦДКС, ЦДКС-2, ГПА-3
265;17;9;32;;134753;14;21;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC02-GP05;ЦДКС, ЦДКС-2, ГПА-4
266;17;10;32;;134754;15;21;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC02-GP06;ЦДКС, ЦДКС-2, ГПА-5
267;17;1;33;1;134733;21;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC03-GP01;ЦДКС, цех №ЦДКС-3, ГПА-1
268;17;2;33;2;134734;22;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC03-GP02;ЦДКС, цех №ЦДКС-3, ГПА-2
269;17;3;33;2;134735;23;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC03-GP03;ЦДКС, цех №ЦДКС-3, ГПА-3
270;17;4;33;1;134736;24;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC03-GP04;ЦДКС, цех №ЦДКС-3, ГПА-4
271;17;5;33;2;134737;25;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC03-GP05;ЦДКС, цех №ЦДКС-3, ГПА-5
272;17;1;30;;134761;26;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC04-GP06;ЦДКС, цех №ЦДКС-4, ГПА-6
273;17;2;30;;134762;27;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC04-GP07;ЦДКС, цех №ЦДКС-4, ГПА-7
274;17;3;30;;134763;28;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC04-GP08;ЦДКС, цех №ЦДКС-4, ГПА-8
275;17;4;30;;134764;29;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC04-GP09;ЦДКС, цех №ЦДКС-4, ГПА-9
276;17;5;30;;134765;30;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS3-KC04-GP10;ЦДКС, цех №ЦДКС-4, ГПА-10
277;3;1;22;1;134859;21;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC02-GP01;КС Пангоды, цех №2, ГПА-1
278;3;2;22;1;134860;22;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC02-GP02;КС Пангоды, цех №2, ГПА-2
279;3;3;22;1;134861;23;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC02-GP03;КС Пангоды, цех №2, ГПА-3
280;3;4;22;2;134862;24;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC02-GP04;КС Пангоды, цех №2, ГПА-4
281;3;5;22;1;134863;25;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC02-GP05;КС Пангоды, цех №2, ГПА-5
282;3;6;22;1;134864;26;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC02-GP06;КС Пангоды, цех №2, ГПА-6
283;3;7;22;2;134865;27;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC02-GP07;КС Пангоды, цех №2, ГПА-7
284;3;8;22;1;134866;28;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC02-GP08;КС Пангоды, цех №2, ГПА-8
285;3;1;23;2;134773;31;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC03-GP01;КС Пангоды, цех №3, ГПА-1
286;3;2;23;2;134774;32;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC03-GP02;КС Пангоды, цех №3, ГПА-2
287;3;3;23;2;134775;33;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC03-GP03;КС Пангоды, цех №3, ГПА-3
288;3;4;23;2;134776;34;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC03-GP04;КС Пангоды, цех №3, ГПА-4
289;3;5;23;2;134777;35;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC03-GP05;КС Пангоды, цех №3, ГПА-5
290;3;6;23;2;134778;36;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC03-GP06;КС Пангоды, цех №3, ГПА-6
291;3;7;23;2;134759;37;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC03-GP07;КС Пангоды, цех №3, ГПА-7
292;3;8;23;2;134760;38;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC03-GP08;КС Пангоды, цех №3, ГПА-8
293;3;1;24;2;134783;41;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC04-GP01;КС Пангоды, цех №4, ГПА-1
294;3;2;24;1;134784;42;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC04-GP02;КС Пангоды, цех №4, ГПА-2
295;3;3;24;1;134812;43;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC04-GP03;КС Пангоды, цех №4, ГПА-3
296;3;4;24;2;134813;44;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC04-GP04;КС Пангоды, цех №4, ГПА-4
297;3;5;24;1;134814;45;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC04-GP05;КС Пангоды, цех №4, ГПА-5
298;3;6;24;2;134815;46;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC04-GP06;КС Пангоды, цех №4, ГПА-6
299;3;7;24;1;134816;47;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC04-GP07;КС Пангоды, цех №4, ГПА-7
300;3;8;24;2;134817;48;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC04-GP08;КС Пангоды, цех №4, ГПА-8
301;3;1;25;2;134792;51;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC05-GP01;КС Пангоды, цех №5, ГПА-1
302;3;2;25;1;134793;52;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC05-GP02;КС Пангоды, цех №5, ГПА-2
303;3;3;25;2;134794;53;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC05-GP03;КС Пангоды, цех №5, ГПА-3
304;3;4;25;1;134795;54;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC05-GP04;КС Пангоды, цех №5, ГПА-4
305;3;5;25;1;134796;55;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC05-GP05;КС Пангоды, цех №5, ГПА-5
306;3;6;25;1;134797;56;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC05-GP06;КС Пангоды, цех №5, ГПА-6
307;3;7;25;1;134849;57;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC05-GP07;КС Пангоды, цех №5, ГПА-7
308;3;8;25;1;134849;58;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC05-GP08;КС Пангоды, цех №5, ГПА-8
309;28;1;26;10;402495;61;8;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC06-GP01;КС Пангоды, цех №6, ГПА-1
310;28;2;26;1;402496;62;8;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC06-GP02;КС Пангоды, цех №6, ГПА-2
311;28;3;26;2;402497;63;8;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC06-GP03;КС Пангоды, цех №6, ГПА-3
312;28;4;26;2;402498;64;8;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC06-GP04;КС Пангоды, цех №6, ГПА-4
313;28;5;26;1;402499;65;8;;6;;GT_MG_KS_KC_GPA;GTYGK-T15-KS1-KC06-GP05;КС Пангоды, цех №6, ГПА-5
314;10;1;64;2;133432;31;4;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC03-GP01;КС Надымская, цех №3, ГПА-1
315;10;2;64;2;133433;32;4;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC03-GP02;КС Надымская, цех №3, ГПА-2
316;10;3;64;2;133434;33;4;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC03-GP03;КС Надымская, цех №3, ГПА-3
317;3;1;65;2;133424;41;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC04-GP01;КС Надымская, цех №4, ГПА-1
318;3;2;65;2;133425;42;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC04-GP02;КС Надымская, цех №4, ГПА-2
319;3;3;65;2;133426;43;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC04-GP03;КС Надымская, цех №4, ГПА-3
320;3;4;65;2;133427;44;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC04-GP04;КС Надымская, цех №4, ГПА-4
321;3;5;65;2;133428;45;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC04-GP05;КС Надымская, цех №4, ГПА-5
322;3;6;65;2;133429;46;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC04-GP06;КС Надымская, цех №4, ГПА-6
323;3;7;65;2;133430;47;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC04-GP07;КС Надымская, цех №4, ГПА-7
324;3;8;65;2;133431;48;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC04-GP08;КС Надымская, цех №4, ГПА-8
325;3;1;66;2;133415;51;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC05-GP01;КС Надымская, цех №5, ГПА-1
326;3;2;66;1;133416;52;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC05-GP02;КС Надымская, цех №5, ГПА-2
327;3;3;66;2;133417;53;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC05-GP03;КС Надымская, цех №5, ГПА-3
328;3;4;66;1;133418;54;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC05-GP04;КС Надымская, цех №5, ГПА-4
329;3;5;66;2;133419;55;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC05-GP05;КС Надымская, цех №5, ГПА-5
330;3;6;66;2;133441;56;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC05-GP06;КС Надымская, цех №5, ГПА-6
331;3;7;66;1;133442;57;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC05-GP07;КС Надымская, цех №5, ГПА-7
332;3;8;66;2;133443;58;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC05-GP08;КС Надымская, цех №5, ГПА-8
333;3;1;67;2;133484;61;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC06-GP01;КС Надымская, цех №6, ГПА-1
334;3;2;67;2;133485;62;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC06-GP02;КС Надымская, цех №6, ГПА-2
335;3;3;67;2;133486;63;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC06-GP03;КС Надымская, цех №6, ГПА-3
336;3;4;67;14;133487;64;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC06-GP04;КС Надымская, цех №6, ГПА-4
337;3;5;67;2;133488;65;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC06-GP05;КС Надымская, цех №6, ГПА-5
338;3;6;67;7;133489;66;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC06-GP06;КС Надымская, цех №6, ГПА-6
339;3;7;67;2;133490;67;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC06-GP07;КС Надымская, цех №6, ГПА-7
340;3;8;67;2;133491;68;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC06-GP08;КС Надымская, цех №6, ГПА-8
341;3;1;68;2;133508;71;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC07-GP01;КС Надымская, цех №7, ГПА-1
342;3;2;68;1;133509;72;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC07-GP02;КС Надымская, цех №7, ГПА-2
343;3;3;68;14;133510;73;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC07-GP03;КС Надымская, цех №7, ГПА-3
344;3;4;68;2;133511;74;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC07-GP04;КС Надымская, цех №7, ГПА-4
345;3;5;68;1;133512;75;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC07-GP05;КС Надымская, цех №7, ГПА-5
346;3;6;68;2;133513;76;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC07-GP06;КС Надымская, цех №7, ГПА-6
347;3;7;68;2;133516;77;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC07-GP07;КС Надымская, цех №7, ГПА-7
348;3;8;68;1;133517;78;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T10-KS1-KC07-GP08;КС Надымская, цех №7, ГПА-8
349;2;1;69;2;132979;11;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC01-GP01;КС Лонг-Юганская, цех №1, ГПА-1
350;2;2;69;2;132980;12;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC01-GP02;КС Лонг-Юганская, цех №1, ГПА-2
351;2;3;69;2;132981;13;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC01-GP03;КС Лонг-Юганская, цех №1, ГПА-3
352;2;4;69;2;132982;14;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC01-GP04;КС Лонг-Юганская, цех №1, ГПА-4
